Team,Ranking,Sport
Switzerland,0,Canoeing
Switzerland,0,Canoeing
Switzerland,0,Canoeing
Switzerland,0,Canoeing
Switzerland,0,Football
Switzerland,0,Tennis
Switzerland,0,Tennis
Switzerland,0,Tennis
Switzerland,0,Equestrianism
Switzerland,0,Equestrianism
Switzerland,0,Archery
Switzerland,0,Archery
Switzerland,0,Synchronized Swimming
Switzerland,0,Synchronized Swimming
Switzerland,0,Synchronized Swimming
Switzerland,0,Synchronized Swimming
Switzerland,0,Synchronized Swimming
Switzerland,0,Shooting
Switzerland,0,Shooting
Switzerland,0,Shooting
Switzerland,0,Modern Pentathlon
Switzerland,0,Modern Pentathlon
Switzerland,0,Modern Pentathlon
Switzerland,0,Trampolining
Switzerland,0,Trampolining
Switzerland,0,Beach Volleyball
Switzerland,0,Beach Volleyball
Switzerland,0,Beach Volleyball
Switzerland,0,Beach Volleyball
Switzerland,0,Triathlon
Switzerland,0,Golf
Syria,1,Boxing
Syria,0,Judo
Syria,0,Judo
Syria,0,Athletics
Syria,0,Athletics
Syria,0,Athletics
Syria,0,Athletics
Syria,0,Athletics
Syria,0,Weightlifting
Syria,0,Weightlifting
Syria,0,Weightlifting
Syria,0,Swimming
Syria,0,Swimming
Syria,0,Swimming
Syria,0,Swimming
Syria,0,Swimming
Syria,0,Boxing
Syria,0,Boxing
Syria,0,Cycling
Syria,0,Equestrianism
Syria,0,Shooting
Syria,0,Shooting
Syria,0,Shooting
Syria,0,Shooting
Syria,0,Table Tennis
Syria,0,Triathlon
Tajikistan,1,Athletics
Tajikistan,1,Wrestling
Tajikistan,0.5,Judo
Tajikistan,0.25,Boxing
Tajikistan,0,Judo
Tajikistan,0,Judo
Tajikistan,0,Athletics
Tajikistan,0,Athletics
Tajikistan,0,Athletics
Tajikistan,0,Athletics
Tajikistan,0,Weightlifting
Tajikistan,0,Wrestling
Tajikistan,0,Wrestling
Tajikistan,0,Swimming
Tajikistan,0,Swimming
Tajikistan,0,Swimming
Tajikistan,0,Swimming
Tajikistan,0,Boxing
Tajikistan,0,Boxing
Tajikistan,0,Boxing
Tajikistan,0,Taekwondo
Tajikistan,0,Archery
Tajikistan,0,Archery
Tajikistan,0,Shooting
Tajikistan,0,Shooting
Tajikistan,0,Shooting
Tanzania,0,Judo
Tanzania,0,Athletics
Tanzania,0,Athletics
Tanzania,0,Athletics
Tanzania,0,Athletics
Tanzania,0,Athletics
Tanzania,0,Swimming
Tanzania,0,Swimming
Tanzania,0,Swimming
Tanzania,0,Boxing
Thailand,0.8,Weightlifting
Thailand,0.75,Boxing
Thailand,0.666666667,Boxing
Thailand,0.666666667,Taekwondo
Thailand,0.444444444,Weightlifting
Thailand,0.333333333,Boxing
Thailand,0.333333333,Taekwondo
Thailand,0.333333333,Taekwondo
Thailand,0.25,Weightlifting
Thailand,0.25,Weightlifting
Thailand,0.25,Taekwondo
Thailand,0.222222222,Boxing
Thailand,0.166666667,Weightlifting
Thailand,0,Judo
Thailand,0,Judo
Thailand,0,Badminton
Thailand,0,Badminton
Thailand,0,Badminton
Thailand,0,Badminton
Thailand,0,Badminton
Thailand,0,Sailing
Thailand,0,Sailing
Thailand,0,Sailing
Thailand,0,Sailing
Thailand,0,Sailing
Thailand,0,Athletics
Thailand,0,Athletics
Thailand,0,Athletics
Thailand,0,Athletics
Thailand,0,Athletics
Thailand,0,Rowing
Thailand,0,Rowing
Thailand,0,Rowing
Thailand,0,Rowing
Thailand,0,Swimming
Thailand,0,Swimming
Thailand,0,Swimming
Thailand,0,Swimming
Thailand,0,Swimming
Thailand,0,Boxing
Thailand,0,Fencing
Thailand,0,Fencing
Thailand,0,Diving
Thailand,0,Canoeing
Thailand,0,Tennis
Thailand,0,Tennis
Thailand,0,Tennis
Thailand,0,Tennis
Thailand,0,Cycling
Thailand,0,Cycling
Thailand,0,Cycling
Thailand,0,Equestrianism
Thailand,0,Equestrianism
Thailand,0,Archery
Thailand,0,Archery
Thailand,0,Shooting
Thailand,0,Shooting
Thailand,0,Shooting
Thailand,0,Shooting
Thailand,0,Shooting
Thailand,0,Table Tennis
Thailand,0,Table Tennis
Thailand,0,Table Tennis
Thailand,0,Table Tennis
Thailand,0,Table Tennis
Thailand,0,Golf
Timor Leste,0,Athletics
Timor Leste,0,Athletics
Timor Leste,0,Athletics
Timor Leste,0,Athletics
Timor Leste,0,Cycling
Togo,0,Judo
Togo,0,Judo
Togo,0,Judo
Togo,0,Athletics
Togo,0,Athletics
Togo,0,Athletics
Togo,0,Athletics
Togo,0,Athletics
Togo,0,Rowing
Togo,0,Swimming
Togo,0,Swimming
Togo,0,Canoeing
Togo,0,Canoeing
Togo,0,Canoeing
Togo,0,Tennis
Togo,0,Table Tennis
Tonga,0,Judo
Tonga,0,Athletics
Tonga,0,Athletics
Tonga,0,Athletics
Tonga,0,Athletics
Tonga,0,Athletics
Tonga,0,Weightlifting
Tonga,0,Weightlifting
Tonga,0,Swimming
Tonga,0,Swimming
Tonga,0,Boxing
Tonga,0,Taekwondo
Tonga,0,Archery
Tonga,0,Archery
Trinidad and Tobago,0.666666667,Athletics
Trinidad and Tobago,0.526315789,Athletics
Trinidad and Tobago,0.5,Swimming
Trinidad and Tobago,0.2,Athletics
Trinidad and Tobago,0.133333333,Athletics
Trinidad and Tobago,0,Judo
Trinidad and Tobago,0,Sailing
Trinidad and Tobago,0,Sailing
Trinidad and Tobago,0,Athletics
Trinidad and Tobago,0,Rowing
Trinidad and Tobago,0,Swimming
Trinidad and Tobago,0,Swimming
Trinidad and Tobago,0,Swimming
Trinidad and Tobago,0,Swimming
Trinidad and Tobago,0,Boxing
Trinidad and Tobago,0,Boxing
Trinidad and Tobago,0,Gymnastics
Trinidad and Tobago,0,Taekwondo
Trinidad and Tobago,0,Taekwondo
Trinidad and Tobago,0,Cycling
Trinidad and Tobago,0,Cycling
Trinidad and Tobago,0,Shooting
Trinidad and Tobago,0,Shooting
Trinidad and Tobago,0,Shooting
Trinidad and Tobago,0,Table Tennis
Tunisia,1,Swimming
Tunisia,0.5,Wrestling
Tunisia,0.5,Fencing
Tunisia,0.333333333,Taekwondo
Tunisia,0.2,Athletics
Tunisia,0,Judo
Tunisia,0,Judo
Tunisia,0,Judo
Tunisia,0,Judo
Tunisia,0,Judo
Tunisia,0,Sailing
Tunisia,0,Sailing
Tunisia,0,Sailing
Tunisia,0,Athletics
Tunisia,0,Athletics
Tunisia,0,Athletics
Tunisia,0,Athletics
Tunisia,0,Handball
Tunisia,0,Handball
Tunisia,0,Handball
Tunisia,0,Weightlifting
Tunisia,0,Weightlifting
Tunisia,0,Weightlifting
Tunisia,0,Weightlifting
Tunisia,0,Weightlifting
Tunisia,0,Wrestling
Tunisia,0,Wrestling
Tunisia,0,Wrestling
Tunisia,0,Wrestling
Tunisia,0,Rowing
Tunisia,0,Rowing
Tunisia,0,Rowing
Tunisia,0,Rowing
Tunisia,0,Swimming
Tunisia,0,Swimming
Tunisia,0,Swimming
Tunisia,0,Swimming
Tunisia,0,Boxing
Tunisia,0,Boxing
Tunisia,0,Boxing
Tunisia,0,Boxing
Tunisia,0,Boxing
Tunisia,0,Gymnastics
Tunisia,0,Gymnastics
Tunisia,0,Taekwondo
Tunisia,0,Taekwondo
Tunisia,0,Taekwondo
Tunisia,0,Fencing
Tunisia,0,Fencing
Tunisia,0,Fencing
Tunisia,0,Fencing
Tunisia,0,Basketball
Tunisia,0,Canoeing
Tunisia,0,Canoeing
Tunisia,0,Football
Tunisia,0,Tennis
Tunisia,0,Tennis
Tunisia,0,Tennis
Tunisia,0,Cycling
Tunisia,0,Cycling
Tunisia,0,Volleyball
Tunisia,0,Volleyball
Tunisia,0,Shooting
Tunisia,0,Shooting
Tunisia,0,Table Tennis
Tunisia,0,Table Tennis
Tunisia,0,Table Tennis
Tunisia,0,Beach Volleyball
Turkey,1,Judo
Turkey,1,Weightlifting
Turkey,0.666666667,Taekwondo
Turkey,0.625,Wrestling
Turkey,0.555555556,Weightlifting
Turkey,0.5,Wrestling
Turkey,0.5,Boxing
Turkey,0.5,Taekwondo
Turkey,0.5,Taekwondo
Turkey,0.428571429,Wrestling
Turkey,0.25,Weightlifting
Turkey,0.166666667,Athletics
Turkey,0.166666667,Weightlifting
Turkey,0.166666667,Wrestling
Turkey,0.166666667,Boxing
Turkey,0.111111111,Athletics
Turkey,0.083333333,Wrestling
Turkey,0.064516129,Athletics
Turkey,0.0625,Athletics
Turkey,0,Judo
Turkey,0,Judo
Turkey,0,Judo
Turkey,0,Judo
Turkey,0,Badminton
Turkey,0,Badminton
Turkey,0,Sailing
Turkey,0,Sailing
Turkey,0,Sailing
Turkey,0,Sailing
Turkey,0,Sailing
Turkey,0,Athletics
Turkey,0,Weightlifting
Turkey,0,Rowing
Turkey,0,Swimming
Turkey,0,Swimming
Turkey,0,Swimming
Turkey,0,Swimming
Turkey,0,Swimming
Turkey,0,Boxing
Turkey,0,Boxing
Turkey,0,Boxing
Turkey,0,Gymnastics
Turkey,0,Gymnastics
Turkey,0,Taekwondo
Turkey,0,Taekwondo
Turkey,0,Fencing
Turkey,0,Basketball
Turkey,0,Basketball
Turkey,0,Canoeing
Turkey,0,Tennis
Turkey,0,Cycling
Turkey,0,Cycling
Turkey,0,Cycling
Turkey,0,Equestrianism
Turkey,0,Archery
Turkey,0,Archery
Turkey,0,Archery
Turkey,0,Archery
Turkey,0,Archery
Turkey,0,Volleyball
Turkey,0,Shooting
Turkey,0,Shooting
Turkey,0,Shooting
Turkey,0,Shooting
Turkey,0,Shooting
Turkey,0,Modern Pentathlon
Turkey,0,Table Tennis
Turkey,0,Table Tennis
Turkey,0,Table Tennis
Turkmenistan,0,Judo
Turkmenistan,0,Judo
Turkmenistan,0,Judo
Turkmenistan,0,Judo
Turkmenistan,0,Judo
Turkmenistan,0,Athletics
Turkmenistan,0,Athletics
Turkmenistan,0,Athletics
Turkmenistan,0,Athletics
Turkmenistan,0,Athletics
Turkmenistan,0,Weightlifting
Turkmenistan,0,Weightlifting
Turkmenistan,0,Weightlifting
Turkmenistan,0,Weightlifting
Turkmenistan,0,Weightlifting
Turkmenistan,0,Wrestling
Turkmenistan,0,Swimming
Turkmenistan,0,Swimming
Turkmenistan,0,Swimming
Turkmenistan,0,Swimming
Turkmenistan,0,Boxing
Turkmenistan,0,Boxing
Turkmenistan,0,Boxing
Turkmenistan,0,Boxing
Turkmenistan,0,Shooting
Turkmenistan,0,Shooting
Turkmenistan,0,Shooting
Turkmenistan,0,Table Tennis
Tuvalu,0,Athletics
Tuvalu,0,Athletics
Tuvalu,0,Athletics
Tuvalu,0,Weightlifting
Tuvalu,0,Weightlifting
Uganda,0.090909091,Athletics
Uganda,0,Badminton
Uganda,0,Badminton
Uganda,0,Athletics
Uganda,0,Athletics
Uganda,0,Athletics
Uganda,0,Athletics
Uganda,0,Weightlifting
Uganda,0,Weightlifting
Uganda,0,Swimming
Uganda,0,Swimming
Uganda,0,Swimming
Uganda,0,Swimming
Uganda,0,Swimming
Uganda,0,Boxing
Uganda,0,Boxing
Uganda,0,Boxing
Uganda,0,Boxing
Uganda,0,Archery
Uganda,0,Table Tennis
Ukraine,2,Shooting
Ukraine,1.666666667,Sailing
Ukraine,1,Handball
Ukraine,1,Rowing
Ukraine,1,Fencing
Ukraine,1,Canoeing
Ukraine,1,Modern Pentathlon
Ukraine,0.714285714,Boxing
Ukraine,0.625,Wrestling
Ukraine,0.625,Cycling
Ukraine,0.583333333,Gymnastics
Ukraine,0.571428571,Canoeing
Ukraine,0.5,Weightlifting
Ukraine,0.5,Weightlifting
Ukraine,0.5,Gymnastics
Ukraine,0.5,Fencing
Ukraine,0.5,Archery
Ukraine,0.5,Rhythmic Gymnastics
Ukraine,0.5,Trampolining
Ukraine,0.454545455,Boxing
Ukraine,0.4,Boxing
Ukraine,0.4,Fencing
Ukraine,0.375,Canoeing
Ukraine,0.333333333,Gymnastics
Ukraine,0.333333333,Diving
Ukraine,0.333333333,Shooting
Ukraine,0.333333333,Shooting
Ukraine,0.333333333,Modern Pentathlon
Ukraine,0.285714286,Rowing
Ukraine,0.25,Judo
Ukraine,0.25,Judo
Ukraine,0.25,Swimming
Ukraine,0.25,Diving
Ukraine,0.25,Rhythmic Gymnastics
Ukraine,0.222222222,Weightlifting
Ukraine,0.217391304,Athletics
Ukraine,0.2,Archery
Ukraine,0.2,Shooting
Ukraine,0.181818182,Sailing
Ukraine,0.166666667,Judo
Ukraine,0.166666667,Wrestling
Ukraine,0.166666667,Gymnastics
Ukraine,0.166666667,Shooting
Ukraine,0.16,Swimming
Ukraine,0.142857143,Wrestling
Ukraine,0.142857143,Gymnastics
Ukraine,0.142857143,Cycling
Ukraine,0.125,Athletics
Ukraine,0.125,Wrestling
Ukraine,0.125,Fencing
Ukraine,0.125,Rhythmic Gymnastics
Ukraine,0.1,Wrestling
Ukraine,0.084507042,Athletics
Ukraine,0.037037037,Athletics
Ukraine,0.027777778,Athletics
Ukraine,0,Judo
Ukraine,0,Judo
Ukraine,0,Badminton
Ukraine,0,Badminton
Ukraine,0,Badminton
Ukraine,0,Badminton
Ukraine,0,Sailing
Ukraine,0,Sailing
Ukraine,0,Sailing
Ukraine,0,Weightlifting
Ukraine,0,Weightlifting
Ukraine,0,Rowing
Ukraine,0,Rowing
Ukraine,0,Rowing
Ukraine,0,Swimming
Ukraine,0,Swimming
Ukraine,0,Swimming
Ukraine,0,Boxing
Ukraine,0,Boxing
Ukraine,0,Taekwondo
Ukraine,0,Taekwondo
Ukraine,0,Fencing
Ukraine,0,Diving
Ukraine,0,Diving
Ukraine,0,Diving
Ukraine,0,Canoeing
Ukraine,0,Canoeing
Ukraine,0,Tennis
Ukraine,0,Tennis
Ukraine,0,Tennis
Ukraine,0,Tennis
Ukraine,0,Tennis
Ukraine,0,Cycling
Ukraine,0,Cycling
Ukraine,0,Cycling
Ukraine,0,Equestrianism
Ukraine,0,Equestrianism
Ukraine,0,Equestrianism
Ukraine,0,Archery
Ukraine,0,Archery
Ukraine,0,Archery
Ukraine,0,Synchronized Swimming
Ukraine,0,Synchronized Swimming
Ukraine,0,Synchronized Swimming
Ukraine,0,Synchronized Swimming
Ukraine,0,Synchronized Swimming
Ukraine,0,Modern Pentathlon
Ukraine,0,Modern Pentathlon
Ukraine,0,Modern Pentathlon
Ukraine,0,Table Tennis
Ukraine,0,Table Tennis
Ukraine,0,Table Tennis
Ukraine,0,Table Tennis
Ukraine,0,Rhythmic Gymnastics
Ukraine,0,Rhythmic Gymnastics
Ukraine,0,Trampolining
Ukraine,0,Trampolining
Ukraine,0,Trampolining
Ukraine,0,Trampolining
Ukraine,0,Triathlon
Ukraine,0,Triathlon
Ukraine,0,Triathlon
Ukraine,0,Triathlon
Ukraine,0,Triathlon
United Arab Emirates,1,Judo
United Arab Emirates,0,Judo
United Arab Emirates,0,Judo
United Arab Emirates,0,Sailing
United Arab Emirates,0,Athletics
United Arab Emirates,0,Athletics
United Arab Emirates,0,Athletics
United Arab Emirates,0,Athletics
United Arab Emirates,0,Athletics
United Arab Emirates,0,Weightlifting
United Arab Emirates,0,Weightlifting
United Arab Emirates,0,Swimming
United Arab Emirates,0,Swimming
United Arab Emirates,0,Swimming
United Arab Emirates,0,Swimming
United Arab Emirates,0,Swimming
United Arab Emirates,0,Taekwondo
United Arab Emirates,0,Football
United Arab Emirates,0,Cycling
United Arab Emirates,0,Equestrianism
United Arab Emirates,0,Shooting
United Arab Emirates,0,Shooting
United Arab Emirates,0,Shooting
United Arab Emirates,0,Shooting
United Arab Emirates,0,Shooting
United States,8.5,Football
United States,7.5,Softball
United States,4,Beach Volleyball
United States,3.714285714,Water Polo
United States,3.4,Swimming
United States,3,Basketball
United States,2.72,Swimming
United States,2.5,Swimming
United States,2.5,Gymnastics
United States,2.4,Basketball
United States,2.111111111,Gymnastics
United States,2,Taekwondo
United States,2,Taekwondo
United States,2,Beach Volleyball
United States,1.888888889,Football
United States,1.820512821,Swimming
United States,1.75,Diving
United States,1.666666667,Gymnastics
United States,1.666666667,Fencing
United States,1.666666667,Equestrianism
United States,1.6,Gymnastics
United States,1.5,Archery
United States,1.5,Volleyball
United States,1.4,Tennis
United States,1.375,Swimming
United States,1.375,Synchronized Swimming
United States,1.333333333,Basketball
United States,1.333333333,Archery
United States,1.25,Softball
United States,1.210526316,Basketball
United States,1.090909091,Volleyball
United States,1,Judo
United States,1,Weightlifting
United States,1,Taekwondo
United States,1,Fencing
United States,1,Basketball
United States,1,Tennis
United States,1,Equestrianism
United States,1,Softball
United States,1,Archery
United States,1,Volleyball
United States,1,Baseball
United States,1,Baseball
United States,0.95,Rowing
United States,0.8,Shooting
United States,0.764705882,Water Polo
United States,0.75,Water Polo
United States,0.75,Equestrianism
United States,0.75,Equestrianism
United States,0.722222222,Water Polo
United States,0.68,Football
United States,0.666666667,Athletics
United States,0.666666667,Tennis
United States,0.655172414,Athletics
United States,0.625,Cycling
United States,0.620689655,Rowing
United States,0.583333333,Cycling
United States,0.571428571,Beach Volleyball
United States,0.534883721,Athletics
United States,0.515151515,Rowing
United States,0.5,Gymnastics
United States,0.5,Diving
United States,0.5,Water Polo
United States,0.5,Modern Pentathlon
United States,0.461538462,Wrestling
United States,0.444444444,Sailing
United States,0.4375,Wrestling
United States,0.433333333,Football
United States,0.428571429,Boxing
United States,0.428571429,Shooting
United States,0.421052632,Cycling
United States,0.4,Judo
United States,0.4,Tennis
United States,0.4,Beach Volleyball
United States,0.375,Shooting
United States,0.355932203,Athletics
United States,0.333333333,Boxing
United States,0.333333333,Taekwondo
United States,0.307692308,Sailing
United States,0.307692308,Fencing
United States,0.3,Wrestling
United States,0.285714286,Beach Volleyball
United States,0.272727273,Wrestling
United States,0.25,Weightlifting
United States,0.25,Boxing
United States,0.25,Taekwondo
United States,0.25,Triathlon
United States,0.243902439,Rowing
United States,0.24137931,Athletics
United States,0.235294118,Wrestling
United States,0.230769231,Shooting
United States,0.222222222,Fencing
United States,0.166666667,Boxing
United States,0.166666667,Triathlon
United States,0.142857143,Boxing
United States,0.142857143,Diving
United States,0.142857143,Golf
United States,0.125,Sailing
United States,0.125,Rowing
United States,0.125,Tennis
United States,0.111111111,Judo
United States,0.111111111,Judo
United States,0.111111111,Cycling
United States,0.107142857,Shooting
United States,0.090909091,Cycling
United States,0.083333333,Sailing
United States,0.058823529,Canoeing
United States,0,Judo
United States,0,Badminton
United States,0,Badminton
United States,0,Badminton
United States,0,Badminton
United States,0,Badminton
United States,0,Sailing
United States,0,Weightlifting
United States,0,Weightlifting
United States,0,Weightlifting
United States,0,Fencing
United States,0,Diving
United States,0,Diving
United States,0,Canoeing
United States,0,Canoeing
United States,0,Canoeing
United States,0,Canoeing
United States,0,Football
United States,0,Hockey
United States,0,Hockey
United States,0,Hockey
United States,0,Equestrianism
United States,0,Archery
United States,0,Archery
United States,0,Volleyball
United States,0,Volleyball
United States,0,Synchronized Swimming
United States,0,Synchronized Swimming
United States,0,Synchronized Swimming
United States,0,Synchronized Swimming
United States,0,Modern Pentathlon
United States,0,Modern Pentathlon
United States,0,Modern Pentathlon
United States,0,Modern Pentathlon
United States,0,Table Tennis
United States,0,Table Tennis
United States,0,Table Tennis
United States,0,Table Tennis
United States,0,Table Tennis
United States,0,Rhythmic Gymnastics
United States,0,Rhythmic Gymnastics
United States,0,Rhythmic Gymnastics
United States,0,Rugby Sevens
United States,0,Trampolining
United States,0,Trampolining
United States,0,Trampolining
United States,0,Trampolining
United States,0,Trampolining
United States,0,Triathlon
United States,0,Triathlon
United States,0,Triathlon
United States Virgin Islands,0,Sailing
United States Virgin Islands,0,Sailing
United States Virgin Islands,0,Sailing
United States Virgin Islands,0,Sailing
United States Virgin Islands,0,Sailing
United States Virgin Islands,0,Athletics
United States Virgin Islands,0,Athletics
United States Virgin Islands,0,Athletics
United States Virgin Islands,0,Athletics
United States Virgin Islands,0,Athletics
United States Virgin Islands,0,Swimming
United States Virgin Islands,0,Swimming
United States Virgin Islands,0,Swimming
United States Virgin Islands,0,Swimming
United States Virgin Islands,0,Swimming
United States Virgin Islands,0,Boxing
United States Virgin Islands,0,Boxing
United States Virgin Islands,0,Equestrianism
United States Virgin Islands,0,Shooting
United States Virgin Islands,0,Shooting
United States Virgin Islands,0,Shooting
Uruguay,1,Cycling
Uruguay,0,Judo
Uruguay,0,Judo
Uruguay,0,Judo
Uruguay,0,Sailing
Uruguay,0,Sailing
Uruguay,0,Sailing
Uruguay,0,Sailing
Uruguay,0,Sailing
Uruguay,0,Athletics
Uruguay,0,Athletics
Uruguay,0,Athletics
Uruguay,0,Athletics
Uruguay,0,Athletics
Uruguay,0,Weightlifting
Uruguay,0,Rowing
Uruguay,0,Rowing
Uruguay,0,Rowing
Uruguay,0,Rowing
Uruguay,0,Swimming
Uruguay,0,Swimming
Uruguay,0,Swimming
Uruguay,0,Swimming
Uruguay,0,Swimming
Uruguay,0,Canoeing
Uruguay,0,Football
Uruguay,0,Tennis
Uruguay,0,Cycling
Uruguay,0,Cycling
Uruguay,0,Cycling
Uruguay,0,Equestrianism
Uruguay,0,Equestrianism
Uruguay,0,Shooting
Uruguay,0,Shooting
Uruguay,0,Shooting
Uzbekistan,2,Wrestling
Uzbekistan,1,Gymnastics
Uzbekistan,0.777777778,Boxing
Uzbekistan,0.6,Wrestling
Uzbekistan,0.6,Wrestling
Uzbekistan,0.4,Judo
Uzbekistan,0.333333333,Boxing
Uzbekistan,0.3,Boxing
Uzbekistan,0.285714286,Judo
Uzbekistan,0.2,Weightlifting
Uzbekistan,0.166666667,Judo
Uzbekistan,0.166666667,Wrestling
Uzbekistan,0.166666667,Boxing
Uzbekistan,0.090909091,Wrestling
Uzbekistan,0,Judo
Uzbekistan,0,Judo
Uzbekistan,0,Athletics
Uzbekistan,0,Athletics
Uzbekistan,0,Athletics
Uzbekistan,0,Athletics
Uzbekistan,0,Athletics
Uzbekistan,0,Weightlifting
Uzbekistan,0,Weightlifting
Uzbekistan,0,Weightlifting
Uzbekistan,0,Weightlifting
Uzbekistan,0,Rowing
Uzbekistan,0,Rowing
Uzbekistan,0,Rowing
Uzbekistan,0,Swimming
Uzbekistan,0,Swimming
Uzbekistan,0,Swimming
Uzbekistan,0,Swimming
Uzbekistan,0,Swimming
Uzbekistan,0,Boxing
Uzbekistan,0,Gymnastics
Uzbekistan,0,Gymnastics
Uzbekistan,0,Gymnastics
Uzbekistan,0,Taekwondo
Uzbekistan,0,Taekwondo
Uzbekistan,0,Taekwondo
Uzbekistan,0,Taekwondo
Uzbekistan,0,Fencing
Uzbekistan,0,Fencing
Uzbekistan,0,Canoeing
Uzbekistan,0,Canoeing
Uzbekistan,0,Canoeing
Uzbekistan,0,Canoeing
Uzbekistan,0,Canoeing
